index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
424,BUILD_FAIL,compact,0.1365,1,uxm\tests\all_expected_known\0553__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_036_mod_signed__985eb4a0cc.uxm,uxm\tests\all_expected_known\0553__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_036_mod_signed__985eb4a0cc.expect,0553__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_036_mod_signed__985eb4a0cc,3,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0424_0553__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_036_mod_signed__985eb4a0.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0424_0553__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_036_mod_signed__985eb4a0.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
425,BUILD_FAIL,compact,0.1357,1,uxm\tests\all_expected_known\0557__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_043_hypotenuse__999e2a2fb3.uxm,uxm\tests\all_expected_known\0557__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_043_hypotenuse__999e2a2fb3.expect,0557__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_043_hypotenuse__999e2a2fb3,5,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0425_0557__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_043_hypotenuse__999e2a2f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0425_0557__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_043_hypotenuse__999e2a2f.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
426,BUILD_FAIL,compact,0.1219,1,uxm\tests\all_expected_known\0560__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_046_sqrt__829cbc4853.uxm,uxm\tests\all_expected_known\0560__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_046_sqrt__829cbc4853.expect,0560__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_046_sqrt__829cbc4853,5,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0426_0560__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_046_sqrt__829cbc4853.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0426_0560__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_046_sqrt__829cbc4853.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
427,BUILD_FAIL,compact,0.1251,1,uxm\tests\all_expected_known\0569__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_057_power__500966fa01.uxm,uxm\tests\all_expected_known\0569__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_057_power__500966fa01.expect,0569__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_057_power__500966fa01,256,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0427_0569__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_057_power__500966fa01.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0427_0569__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_057_power__500966fa01.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
428,BUILD_FAIL,compact,0.1242,1,uxm\tests\all_expected_known\0572__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_060_print_arg2_decimal__06fcdc8471.uxm,uxm\tests\all_expected_known\0572__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_060_print_arg2_decimal__06fcdc8471.expect,0572__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_060_print_arg2_decimal__06fcdc8471,77,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0428_0572__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_060_print_arg2_decimal__.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0428_0572__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_060_print_arg2_decimal__.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
429,BUILD_FAIL,compact,0.1305,1,uxm\tests\all_expected_known\0573__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_061_print_result_decimal__3545f540a4.uxm,uxm\tests\all_expected_known\0573__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_061_print_result_decimal__3545f540a4.expect,0573__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_061_print_result_decimal__3545f540a4,3,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0429_0573__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_061_print_result_decimal.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0429_0573__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_061_print_result_decimal.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
430,BUILD_FAIL,compact,0.1296,1,uxm\tests\all_expected_known\0574__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_062_print_stack_pop_decimal__7d86d23ca6.uxm,uxm\tests\all_expected_known\0574__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_062_print_stack_pop_decimal__7d86d23ca6.expect,0574__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_062_print_stack_pop_decimal__7d86d23ca6,88,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0430_0574__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_062_print_stack_pop_deci.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0430_0574__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_062_print_stack_pop_deci.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
431,BUILD_FAIL,compact,0.1227,1,uxm\tests\all_expected_known\0578__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_069_print_arg2_char__9a9abacf17.uxm,uxm\tests\all_expected_known\0578__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_069_print_arg2_char__9a9abacf17.expect,0578__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_069_print_arg2_char__9a9abacf17,A,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0431_0578__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_069_print_arg2_char__9a9.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0431_0578__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_069_print_arg2_char__9a9.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
442,UYUSMAZ,compact,4.0934,0,uxm\tests\all_expected_known\0936__s01_STAGE1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\0936__s01_STAGE1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,0936__s01_STAGE1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0442_0936__s01_STAGE1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0442_0936__s01_STAGE1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE1_patch_package
443,UYUSMAZ,compact,4.8044,0,uxm\tests\all_expected_known\0937__s01_STAGE1__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\0937__s01_STAGE1__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,0937__s01_STAGE1__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0443_0937__s01_STAGE1__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0443_0937__s01_STAGE1__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE1_patch_package
444,UYUSMAZ,compact,4.7847,0,uxm\tests\all_expected_known\0938__s01_STAGE1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\0938__s01_STAGE1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,0938__s01_STAGE1__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0444_0938__s01_STAGE1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0444_0938__s01_STAGE1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE1_patch_package
445,UYUSMAZ,compact,4.5448,0,uxm\tests\all_expected_known\0939__s01_STAGE1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\0939__s01_STAGE1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,0939__s01_STAGE1__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0445_0939__s01_STAGE1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0445_0939__s01_STAGE1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE1_patch_package
446,UYUSMAZ,compact,4.4496,0,uxm\tests\all_expected_known\0940__s01_STAGE1__uxm_tests_matrix_tmp_det_debug__e17f820639.uxm,uxm\tests\all_expected_known\0940__s01_STAGE1__uxm_tests_matrix_tmp_det_debug__e17f820639.expect,0940__s01_STAGE1__uxm_tests_matrix_tmp_det_debug__e17f820639,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0446_0940__s01_STAGE1__uxm_tests_matrix_tmp_det_debug__e17f820639.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0446_0940__s01_STAGE1__uxm_tests_matrix_tmp_det_debug__e17f820639.program.txt,UXM_V33_STAGE1_patch_package
458,UYUSMAZ,compact,4.5777,0,uxm\tests\all_expected_known\0957__s01_STAGE1__uxm_tests_native_test13_status_div_zero__207d72a375.uxm,uxm\tests\all_expected_known\0957__s01_STAGE1__uxm_tests_native_test13_status_div_zero__207d72a375.expect,0957__s01_STAGE1__uxm_tests_native_test13_status_div_zero__207d72a375,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0458_0957__s01_STAGE1__uxm_tests_native_test13_status_div_zero__207d72a375.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0458_0957__s01_STAGE1__uxm_tests_native_test13_status_div_zero__207d72a375.program.txt,UXM_V33_STAGE1_patch_package
459,UYUSMAZ,compact,4.5543,0,uxm\tests\all_expected_known\0958__s01_STAGE1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.uxm,uxm\tests\all_expected_known\0958__s01_STAGE1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.expect,0958__s01_STAGE1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0459_0958__s01_STAGE1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0459_0958__s01_STAGE1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.program.txt,UXM_V33_STAGE1_patch_package
460,UYUSMAZ,compact,4.5034,0,uxm\tests\all_expected_known\0959__s01_STAGE1__uxm_tests_native_test15_branch_nonzero__b96e692ead.uxm,uxm\tests\all_expected_known\0959__s01_STAGE1__uxm_tests_native_test15_branch_nonzero__b96e692ead.expect,0959__s01_STAGE1__uxm_tests_native_test15_branch_nonzero__b96e692ead,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0460_0959__s01_STAGE1__uxm_tests_native_test15_branch_nonzero__b96e692ead.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0460_0959__s01_STAGE1__uxm_tests_native_test15_branch_nonzero__b96e692ead.program.txt,UXM_V33_STAGE1_patch_package
510,UYUSMAZ,compact,6.8114,0,uxm\tests\all_expected_known\1013__s02_STAGE2_memory__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1013__s02_STAGE2_memory__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1013__s02_STAGE2_memory__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0510_1013__s02_STAGE2_memory__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0510_1013__s02_STAGE2_memory__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE2_memory_patch_package
511,UYUSMAZ,compact,7.241,0,uxm\tests\all_expected_known\1014__s02_STAGE2_memory__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1014__s02_STAGE2_memory__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1014__s02_STAGE2_memory__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0511_1014__s02_STAGE2_memory__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0511_1014__s02_STAGE2_memory__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE2_memory_patch_package
512,UYUSMAZ,compact,5.3778,0,uxm\tests\all_expected_known\1015__s02_STAGE2_memory__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1015__s02_STAGE2_memory__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1015__s02_STAGE2_memory__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0512_1015__s02_STAGE2_memory__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0512_1015__s02_STAGE2_memory__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE2_memory_patch_package
513,UYUSMAZ,compact,5.1129,0,uxm\tests\all_expected_known\1016__s02_STAGE2_memory__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1016__s02_STAGE2_memory__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1016__s02_STAGE2_memory__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0513_1016__s02_STAGE2_memory__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0513_1016__s02_STAGE2_memory__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE2_memory_patch_package
514,UYUSMAZ,compact,5.0785,0,uxm\tests\all_expected_known\1017__s02_STAGE2_memory__uxm_tests_matrix_tmp_det_debug__e17f820639.uxm,uxm\tests\all_expected_known\1017__s02_STAGE2_memory__uxm_tests_matrix_tmp_det_debug__e17f820639.expect,1017__s02_STAGE2_memory__uxm_tests_matrix_tmp_det_debug__e17f820639,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0514_1017__s02_STAGE2_memory__uxm_tests_matrix_tmp_det_debug__e17f820639.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0514_1017__s02_STAGE2_memory__uxm_tests_matrix_tmp_det_debug__e17f820639.program.txt,UXM_V33_STAGE2_memory_patch_package
526,UYUSMAZ,compact,6.8967,0,uxm\tests\all_expected_known\1034__s02_STAGE2_memory__uxm_tests_native_test13_status_div_zero__207d72a375.uxm,uxm\tests\all_expected_known\1034__s02_STAGE2_memory__uxm_tests_native_test13_status_div_zero__207d72a375.expect,1034__s02_STAGE2_memory__uxm_tests_native_test13_status_div_zero__207d72a375,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0526_1034__s02_STAGE2_memory__uxm_tests_native_test13_status_div_zero__207d72a375.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0526_1034__s02_STAGE2_memory__uxm_tests_native_test13_status_div_zero__207d72a375.program.txt,UXM_V33_STAGE2_memory_patch_package
527,UYUSMAZ,compact,7.0315,0,uxm\tests\all_expected_known\1035__s02_STAGE2_memory__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.uxm,uxm\tests\all_expected_known\1035__s02_STAGE2_memory__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.expect,1035__s02_STAGE2_memory__uxm_tests_native_test14_branch_current_zero__0d0730bdf5,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0527_1035__s02_STAGE2_memory__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0527_1035__s02_STAGE2_memory__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.program.txt,UXM_V33_STAGE2_memory_patch_package
528,UYUSMAZ,compact,8.2841,0,uxm\tests\all_expected_known\1036__s02_STAGE2_memory__uxm_tests_native_test15_branch_nonzero__b96e692ead.uxm,uxm\tests\all_expected_known\1036__s02_STAGE2_memory__uxm_tests_native_test15_branch_nonzero__b96e692ead.expect,1036__s02_STAGE2_memory__uxm_tests_native_test15_branch_nonzero__b96e692ead,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0528_1036__s02_STAGE2_memory__uxm_tests_native_test15_branch_nonzero__b96e692ead.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0528_1036__s02_STAGE2_memory__uxm_tests_native_test15_branch_nonzero__b96e692ead.program.txt,UXM_V33_STAGE2_memory_patch_package
578,UYUSMAZ,compact,6.0269,0,uxm\tests\all_expected_known\1090__s03_STAGE3_memory_policy__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1090__s03_STAGE3_memory_policy__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1090__s03_STAGE3_memory_policy__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0578_1090__s03_STAGE3_memory_policy__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0578_1090__s03_STAGE3_memory_policy__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
579,UYUSMAZ,compact,6.1996,0,uxm\tests\all_expected_known\1091__s03_STAGE3_memory_policy__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1091__s03_STAGE3_memory_policy__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1091__s03_STAGE3_memory_policy__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0579_1091__s03_STAGE3_memory_policy__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0579_1091__s03_STAGE3_memory_policy__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
580,UYUSMAZ,compact,5.8989,0,uxm\tests\all_expected_known\1092__s03_STAGE3_memory_policy__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1092__s03_STAGE3_memory_policy__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1092__s03_STAGE3_memory_policy__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0580_1092__s03_STAGE3_memory_policy__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0580_1092__s03_STAGE3_memory_policy__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
581,UYUSMAZ,compact,5.0695,0,uxm\tests\all_expected_known\1093__s03_STAGE3_memory_policy__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1093__s03_STAGE3_memory_policy__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1093__s03_STAGE3_memory_policy__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0581_1093__s03_STAGE3_memory_policy__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0581_1093__s03_STAGE3_memory_policy__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
582,UYUSMAZ,compact,5.8492,0,uxm\tests\all_expected_known\1094__s03_STAGE3_memory_policy__uxm_tests_matrix_tmp_det_debug__e17f820639.uxm,uxm\tests\all_expected_known\1094__s03_STAGE3_memory_policy__uxm_tests_matrix_tmp_det_debug__e17f820639.expect,1094__s03_STAGE3_memory_policy__uxm_tests_matrix_tmp_det_debug__e17f820639,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0582_1094__s03_STAGE3_memory_policy__uxm_tests_matrix_tmp_det_debug__e17f820639.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0582_1094__s03_STAGE3_memory_policy__uxm_tests_matrix_tmp_det_debug__e17f820639.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
594,UYUSMAZ,compact,6.4758,0,uxm\tests\all_expected_known\1111__s03_STAGE3_memory_policy__uxm_tests_native_test13_status_div_zero__207d72a375.uxm,uxm\tests\all_expected_known\1111__s03_STAGE3_memory_policy__uxm_tests_native_test13_status_div_zero__207d72a375.expect,1111__s03_STAGE3_memory_policy__uxm_tests_native_test13_status_div_zero__207d72a375,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0594_1111__s03_STAGE3_memory_policy__uxm_tests_native_test13_status_div_zero__207d72a375.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0594_1111__s03_STAGE3_memory_policy__uxm_tests_native_test13_status_div_zero__207d72a375.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
595,UYUSMAZ,compact,6.4565,0,uxm\tests\all_expected_known\1112__s03_STAGE3_memory_policy__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.uxm,uxm\tests\all_expected_known\1112__s03_STAGE3_memory_policy__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.expect,1112__s03_STAGE3_memory_policy__uxm_tests_native_test14_branch_current_zero__0d0730bdf5,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0595_1112__s03_STAGE3_memory_policy__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0595_1112__s03_STAGE3_memory_policy__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
596,UYUSMAZ,compact,4.0234,0,uxm\tests\all_expected_known\1113__s03_STAGE3_memory_policy__uxm_tests_native_test15_branch_nonzero__b96e692ead.uxm,uxm\tests\all_expected_known\1113__s03_STAGE3_memory_policy__uxm_tests_native_test15_branch_nonzero__b96e692ead.expect,1113__s03_STAGE3_memory_policy__uxm_tests_native_test15_branch_nonzero__b96e692ead,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0596_1113__s03_STAGE3_memory_policy__uxm_tests_native_test15_branch_nonzero__b96e692ead.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0596_1113__s03_STAGE3_memory_policy__uxm_tests_native_test15_branch_nonzero__b96e692ead.program.txt,UXM_V33_STAGE3_memory_policy_patch_package
